transaction_id,customer_id,account_id,amount,merchant,transaction_type,country,device_id,transaction_time,fraud_flag
13293,39,1133,13064.03,Nike,CARD,Singapore,ATM,2026-04-24T14:10:05.000Z,INTERNATIONAL
13297,77,1128,77260.76,Swiggy,CARD,Singapore,Laptop,2026-04-21T21:27:14.000Z,INTERNATIONAL
13313,81,1133,72984.53,Apple Store,NET BANKING,Russia,Laptop,2026-04-19T10:13:21.000Z,INTERNATIONAL
13315,90,1159,24563.87,Uber,NET BANKING,India,Mobile,2026-04-29T05:32:37.000Z,NORMAL
13338,88,1014,43846.57,Netflix,CARD,India,ATM,2026-05-05T16:09:20.000Z,NORMAL
13370,43,1143,12579.65,Uber,UPI,Usa,Mobile,2026-04-23T01:01:08.000Z,INTERNATIONAL
13391,3,1020,86720.76,Zomato,ATM WITHDRAWAL,Germany,Tablet,2026-05-04T22:16:59.000Z,INTERNATIONAL
13396,12,1192,32770.48,Apple Store,CARD,Singapore,ATM,2026-04-22T19:20:49.000Z,INTERNATIONAL
13428,89,1014,27454.86,Uber,NET BANKING,Usa,Tablet,2026-05-10T06:18:36.000Z,INTERNATIONAL
13432,88,1144,38435.08,Nike,UPI,Germany,ATM,2026-04-25T01:44:14.000Z,INTERNATIONAL
13437,79,1123,76181.73,Flipkart,CARD,Singapore,Mobile,2026-04-26T05:33:03.000Z,INTERNATIONAL
13446,78,1040,28672.58,Petrol Pump,CARD,Singapore,Laptop,2026-05-17T16:34:41.000Z,INTERNATIONAL
13467,7,1078,79244.43,Petrol Pump,ATM WITHDRAWAL,India,Tablet,2026-05-14T01:30:46.000Z,NORMAL
13523,53,1134,79181.53,Amazon,CARD,Russia,Laptop,2026-05-06T10:31:45.000Z,INTERNATIONAL
13533,63,1002,8195.47,Apple Store,ATM WITHDRAWAL,Uk,Tablet,2026-05-01T22:32:42.000Z,INTERNATIONAL
13539,2,1009,23245.9,Amazon,NET BANKING,Germany,ATM,2026-05-01T01:57:26.000Z,INTERNATIONAL
13546,23,1053,43759.92,Swiggy,NET BANKING,Russia,Laptop,2026-05-14T04:03:36.000Z,INTERNATIONAL
13556,75,1034,686.53,Netflix,CARD,India,Tablet,2026-05-15T17:06:07.000Z,NORMAL
13568,92,1011,10121.44,Zomato,CARD,Russia,ATM,2026-05-13T14:44:53.000Z,INTERNATIONAL
13581,35,1082,99727.73,Amazon,UPI,Germany,Mobile,2026-05-07T14:12:42.000Z,INTERNATIONAL
13597,4,1189,45076.1,Netflix,UPI,Singapore,ATM,2026-05-14T16:33:17.000Z,INTERNATIONAL
13598,16,1099,68846.01,Nike,ATM WITHDRAWAL,Singapore,Tablet,2026-05-02T22:47:45.000Z,INTERNATIONAL
13601,36,1171,88666.8,Uber,ATM WITHDRAWAL,Usa,Tablet,2026-05-11T10:45:37.000Z,INTERNATIONAL
13636,23,1107,85294.35,Zomato,CARD,Usa,Tablet,2026-05-15T20:31:07.000Z,INTERNATIONAL
13647,67,1048,43843.68,Zomato,NET BANKING,Germany,Mobile,2026-05-07T06:32:25.000Z,INTERNATIONAL
13668,100,1058,54789.11,Amazon,NET BANKING,Russia,Mobile,2026-05-11T14:32:13.000Z,INTERNATIONAL
13688,38,1035,8649.94,Zomato,NET BANKING,Russia,Tablet,2026-05-09T04:53:13.000Z,INTERNATIONAL
13690,53,1180,57903.8,Flipkart,UPI,India,Mobile,2026-04-30T12:16:52.000Z,NORMAL
13693,6,1006,84369.56,Petrol Pump,ATM WITHDRAWAL,India,Mobile,2026-05-10T12:48:39.000Z,NORMAL
13716,59,1095,12801.69,Flipkart,NET BANKING,Singapore,ATM,2026-05-10T16:01:00.000Z,INTERNATIONAL
13720,81,1102,15986.9,Swiggy,UPI,Singapore,Laptop,2026-05-01T20:40:42.000Z,INTERNATIONAL
13738,69,1168,11960.9,Flipkart,CARD,Uk,ATM,2026-04-29T02:31:53.000Z,INTERNATIONAL
13797,47,1085,5261.41,Netflix,NET BANKING,Singapore,Tablet,2026-05-03T19:51:48.000Z,INTERNATIONAL
13804,89,1164,66507.11,Flipkart,ATM WITHDRAWAL,Uk,Mobile,2026-04-23T16:22:47.000Z,INTERNATIONAL
13811,62,1103,63702.54,Amazon,UPI,Singapore,Laptop,2026-05-02T19:45:59.000Z,INTERNATIONAL
13825,30,1073,14538.26,Flipkart,NET BANKING,Singapore,Laptop,2026-04-20T01:05:41.000Z,INTERNATIONAL
13851,8,1046,26375.64,Apple Store,NET BANKING,Germany,Mobile,2026-04-20T11:42:14.000Z,INTERNATIONAL
13852,21,1106,14244.74,Uber,CARD,Usa,Laptop,2026-05-09T19:26:34.000Z,INTERNATIONAL
13863,73,1189,47369.55,Petrol Pump,CARD,Russia,ATM,2026-05-04T04:06:33.000Z,INTERNATIONAL
13876,14,1153,42755.38,Uber,UPI,Usa,Mobile,2026-05-01T19:43:29.000Z,INTERNATIONAL
13879,82,1070,36441.17,Flipkart,ATM WITHDRAWAL,Usa,ATM,2026-05-06T07:27:25.000Z,INTERNATIONAL
13927,27,1102,82473.76,Nike,CARD,Uk,ATM,2026-04-28T03:42:09.000Z,INTERNATIONAL
13928,30,1082,30361.15,Apple Store,ATM WITHDRAWAL,Uk,Mobile,2026-05-14T18:25:17.000Z,INTERNATIONAL
13929,84,1045,62410.27,Walmart,CARD,Singapore,Laptop,2026-05-01T04:31:35.000Z,INTERNATIONAL
13946,40,1182,15026.07,Petrol Pump,NET BANKING,Usa,ATM,2026-05-12T09:46:39.000Z,INTERNATIONAL
13948,35,1130,89998.73,Zomato,UPI,India,Mobile,2026-04-19T00:26:02.000Z,NORMAL
13949,89,1125,78884.83,Amazon,NET BANKING,Uk,ATM,2026-04-19T22:00:26.000Z,INTERNATIONAL
13991,23,1104,63205.27,Netflix,CARD,Russia,Tablet,2026-05-01T12:17:44.000Z,INTERNATIONAL
14000,13,1040,45338.76,Walmart,CARD,Germany,Tablet,2026-05-03T02:08:05.000Z,INTERNATIONAL
14022,25,1158,79707.35,Uber,CARD,India,Mobile,2026-05-14T10:27:10.000Z,NORMAL
14028,60,1143,25573.19,Swiggy,UPI,Usa,Tablet,2026-05-05T14:36:38.000Z,INTERNATIONAL
14072,69,1112,28314.43,Zomato,UPI,Usa,Mobile,2026-05-05T00:19:54.000Z,INTERNATIONAL
14073,39,1076,98474.54,Apple Store,ATM WITHDRAWAL,India,Tablet,2026-04-24T11:58:20.000Z,NORMAL
14087,35,1018,61201.39,Walmart,NET BANKING,Singapore,Tablet,2026-04-29T20:57:28.000Z,INTERNATIONAL
14097,45,1126,35643.45,Walmart,UPI,Singapore,Tablet,2026-05-10T14:38:31.000Z,INTERNATIONAL
14105,60,1013,34116.05,Walmart,NET BANKING,Germany,Mobile,2026-05-17T00:41:14.000Z,INTERNATIONAL
14116,12,1034,13888.16,Netflix,CARD,Germany,Tablet,2026-04-29T18:25:59.000Z,INTERNATIONAL
14135,46,1163,32007.21,Walmart,ATM WITHDRAWAL,Russia,Tablet,2026-05-07T09:28:22.000Z,INTERNATIONAL
14137,79,1019,87499.58,Amazon,NET BANKING,India,ATM,2026-04-30T10:37:24.000Z,NORMAL
14182,41,1075,55574.28,Amazon,CARD,Singapore,ATM,2026-05-05T20:13:12.000Z,INTERNATIONAL
14185,3,1043,65157.31,Uber,UPI,Singapore,Mobile,2026-05-05T07:55:19.000Z,INTERNATIONAL
14186,6,1063,81463.16,Flipkart,NET BANKING,Usa,Tablet,2026-05-04T08:28:33.000Z,INTERNATIONAL
14223,65,1004,73550.69,Netflix,NET BANKING,Singapore,ATM,2026-05-16T15:03:20.000Z,INTERNATIONAL
14240,25,1187,99725.7,Flipkart,NET BANKING,Russia,Tablet,2026-04-28T23:37:23.000Z,INTERNATIONAL
14245,53,1106,53530.86,Petrol Pump,CARD,Usa,ATM,2026-04-18T23:38:56.000Z,INTERNATIONAL
14251,62,1068,61134.49,Amazon,NET BANKING,Russia,Laptop,2026-05-14T19:29:45.000Z,INTERNATIONAL
14259,36,1185,87034.91,Flipkart,ATM WITHDRAWAL,Singapore,ATM,2026-05-16T16:17:13.000Z,INTERNATIONAL
14308,62,1046,90709.86,Apple Store,ATM WITHDRAWAL,Russia,Tablet,2026-05-14T12:08:16.000Z,INTERNATIONAL
14335,64,1197,66894.09,Apple Store,ATM WITHDRAWAL,Uk,Laptop,2026-04-30T23:24:55.000Z,INTERNATIONAL
14345,10,1024,37332.97,Nike,CARD,India,ATM,2026-04-24T18:01:24.000Z,NORMAL
14383,90,1080,56248.54,Nike,CARD,Uk,Mobile,2026-05-18T09:00:32.000Z,INTERNATIONAL
14433,36,1177,16480.3,Amazon,ATM WITHDRAWAL,Russia,Mobile,2026-05-10T22:43:36.000Z,INTERNATIONAL
14448,64,1187,74801.3,Netflix,NET BANKING,Uk,ATM,2026-05-17T09:32:56.000Z,INTERNATIONAL
14451,10,1159,66873.61,Netflix,NET BANKING,Singapore,Tablet,2026-05-10T01:18:42.000Z,INTERNATIONAL
14468,44,1033,16676.55,Apple Store,UPI,Germany,Mobile,2026-04-27T21:31:19.000Z,INTERNATIONAL
14480,79,1195,57264.43,Walmart,ATM WITHDRAWAL,Singapore,Laptop,2026-04-25T11:29:57.000Z,INTERNATIONAL
14484,32,1015,7094.31,Amazon,NET BANKING,India,Mobile,2026-04-26T17:25:01.000Z,NORMAL
14521,58,1012,70704.28,Petrol Pump,NET BANKING,Singapore,Tablet,2026-04-23T20:21:24.000Z,INTERNATIONAL
14535,52,1078,57860.74,Netflix,CARD,Russia,ATM,2026-04-22T22:32:03.000Z,INTERNATIONAL
14551,41,1035,83616.05,Apple Store,UPI,Uk,Tablet,2026-04-27T17:53:07.000Z,INTERNATIONAL
14552,56,1177,58512.09,Zomato,CARD,India,Mobile,2026-04-22T22:26:04.000Z,NORMAL
14561,42,1148,14116.3,Amazon,ATM WITHDRAWAL,Uk,Laptop,2026-04-21T02:29:43.000Z,INTERNATIONAL
14568,87,1014,77981.17,Nike,NET BANKING,Uk,Laptop,2026-04-29T20:55:01.000Z,INTERNATIONAL
14572,47,1114,7930.77,Amazon,UPI,India,ATM,2026-04-18T13:06:17.000Z,NORMAL
14580,25,1147,35391.27,Amazon,ATM WITHDRAWAL,Germany,Laptop,2026-05-17T09:21:36.000Z,INTERNATIONAL
14605,45,1071,97235.55,Nike,UPI,Germany,ATM,2026-05-02T15:58:42.000Z,INTERNATIONAL
14617,28,1187,92487.78,Amazon,UPI,Germany,Laptop,2026-05-14T17:21:33.000Z,INTERNATIONAL
14629,79,1129,9331.37,Nike,UPI,India,Tablet,2026-05-01T20:30:51.000Z,NORMAL
14658,52,1152,79088.71,Walmart,NET BANKING,Russia,Laptop,2026-04-27T03:23:28.000Z,INTERNATIONAL
14720,61,1010,17299.04,Swiggy,CARD,Russia,Mobile,2026-05-07T15:03:59.000Z,INTERNATIONAL
14741,83,1008,1039.74,Uber,CARD,Germany,ATM,2026-05-11T22:59:29.000Z,INTERNATIONAL
14758,62,1111,78755.5,Petrol Pump,UPI,Russia,Laptop,2026-05-05T04:43:14.000Z,INTERNATIONAL
14782,61,1064,40028.99,Netflix,UPI,Singapore,Tablet,2026-04-20T10:46:44.000Z,INTERNATIONAL
14823,35,1182,44592.7,Flipkart,ATM WITHDRAWAL,Singapore,ATM,2026-05-03T02:52:30.000Z,INTERNATIONAL
14862,26,1083,73290.12,Walmart,UPI,Russia,Tablet,2026-04-26T02:38:38.000Z,INTERNATIONAL
14865,15,1102,16398.61,Apple Store,CARD,Usa,Laptop,2026-04-19T20:19:35.000Z,INTERNATIONAL
14877,87,1049,50450.14,Petrol Pump,ATM WITHDRAWAL,India,Mobile,2026-05-11T17:26:38.000Z,NORMAL
14880,56,1195,85712.02,Zomato,CARD,Singapore,Mobile,2026-05-16T04:52:38.000Z,INTERNATIONAL
14881,89,1179,94702.14,Petrol Pump,NET BANKING,Russia,ATM,2026-05-09T01:26:16.000Z,INTERNATIONAL
14883,51,1142,12875.64,Flipkart,NET BANKING,Singapore,Laptop,2026-04-23T08:24:35.000Z,INTERNATIONAL
14915,52,1030,83279.3,Petrol Pump,CARD,Usa,Mobile,2026-05-01T07:38:08.000Z,INTERNATIONAL
14944,50,1162,377.31,Apple Store,UPI,India,ATM,2026-04-30T03:54:12.000Z,NORMAL
14954,36,1042,92949.49,Walmart,CARD,Uk,Tablet,2026-04-24T21:46:04.000Z,INTERNATIONAL
14974,99,1084,18920.86,Petrol Pump,CARD,Russia,Tablet,2026-05-09T02:43:32.000Z,INTERNATIONAL
14992,19,1138,38896.99,Amazon,CARD,India,Laptop,2026-04-20T03:18:33.000Z,NORMAL
15006,86,1043,69784.61,Zomato,NET BANKING,Germany,Mobile,2026-05-17T04:49:00.000Z,INTERNATIONAL
15037,72,1126,98173.78,Nike,NET BANKING,Russia,Tablet,2026-04-26T21:06:36.000Z,INTERNATIONAL
15132,65,1132,33445.69,Apple Store,ATM WITHDRAWAL,Uk,Mobile,2026-04-20T13:58:10.000Z,INTERNATIONAL
15156,77,1060,13611.18,Walmart,UPI,Russia,ATM,2026-05-07T18:39:47.000Z,INTERNATIONAL
15170,97,1028,16348.83,Amazon,UPI,Uk,Mobile,2026-04-25T10:29:56.000Z,INTERNATIONAL
15177,62,1032,18952.67,Swiggy,ATM WITHDRAWAL,Usa,Tablet,2026-05-07T14:01:48.000Z,INTERNATIONAL
15183,43,1178,59840.61,Walmart,ATM WITHDRAWAL,Russia,Mobile,2026-05-04T03:42:13.000Z,INTERNATIONAL
15189,56,1124,20642.73,Petrol Pump,UPI,Russia,Tablet,2026-04-27T18:42:02.000Z,INTERNATIONAL
15212,16,1029,15404.68,Flipkart,NET BANKING,Germany,Laptop,2026-05-10T02:57:29.000Z,INTERNATIONAL
15237,30,1030,71656.54,Nike,UPI,Singapore,Mobile,2026-05-07T17:30:17.000Z,INTERNATIONAL
15253,75,1169,66820.54,Apple Store,UPI,India,Mobile,2026-05-05T21:03:41.000Z,NORMAL
15259,15,1028,8712.93,Nike,UPI,Singapore,Mobile,2026-05-13T05:27:02.000Z,INTERNATIONAL
15270,67,1135,7321.21,Zomato,CARD,Russia,ATM,2026-05-03T10:35:03.000Z,INTERNATIONAL
15278,84,1141,19977.56,Swiggy,UPI,Russia,Mobile,2026-05-11T01:39:09.000Z,INTERNATIONAL
15285,92,1180,63217.09,Walmart,NET BANKING,Singapore,Laptop,2026-05-05T22:12:03.000Z,INTERNATIONAL
15288,20,1033,44030.53,Walmart,CARD,Uk,ATM,2026-05-03T18:54:02.000Z,INTERNATIONAL
15291,37,1033,60111.68,Walmart,NET BANKING,Russia,Mobile,2026-05-01T02:13:55.000Z,INTERNATIONAL
15299,93,1006,57607.5,Apple Store,ATM WITHDRAWAL,Russia,Laptop,2026-05-01T05:31:14.000Z,INTERNATIONAL
15301,65,1182,44119.08,Uber,CARD,Russia,Mobile,2026-05-17T19:05:26.000Z,INTERNATIONAL
15316,99,1073,59183.05,Uber,CARD,Germany,Laptop,2026-05-03T14:39:37.000Z,INTERNATIONAL
15347,55,1034,30089.51,Swiggy,UPI,Russia,Laptop,2026-05-18T08:35:17.000Z,INTERNATIONAL
15374,50,1159,9505.54,Amazon,ATM WITHDRAWAL,India,Tablet,2026-04-27T14:58:07.000Z,NORMAL
15388,34,1029,60075.66,Swiggy,NET BANKING,Singapore,Tablet,2026-05-16T01:29:27.000Z,INTERNATIONAL
15447,93,1106,14004.55,Uber,UPI,Germany,ATM,2026-05-18T10:17:33.000Z,INTERNATIONAL
15473,30,1126,49502.05,Walmart,CARD,Usa,ATM,2026-05-10T14:11:20.000Z,INTERNATIONAL
15500,53,1126,30039.8,Uber,ATM WITHDRAWAL,Usa,Laptop,2026-04-26T09:54:37.000Z,INTERNATIONAL
15504,6,1117,90536.59,Zomato,NET BANKING,Uk,ATM,2026-04-21T09:46:35.000Z,INTERNATIONAL
15505,34,1111,46871.72,Netflix,UPI,Uk,Tablet,2026-05-07T07:46:29.000Z,INTERNATIONAL
15535,41,1100,57213.01,Apple Store,ATM WITHDRAWAL,India,Mobile,2026-04-25T08:03:08.000Z,NORMAL
15569,21,1148,1977.84,Swiggy,CARD,Usa,Mobile,2026-04-21T18:22:34.000Z,INTERNATIONAL
15576,80,1092,1585.35,Zomato,UPI,Germany,ATM,2026-05-08T01:59:11.000Z,INTERNATIONAL
15591,55,1022,28617.53,Netflix,ATM WITHDRAWAL,Uk,Laptop,2026-05-10T20:54:01.000Z,INTERNATIONAL
15601,40,1116,62422.69,Walmart,NET BANKING,Germany,Tablet,2026-05-02T05:56:07.000Z,INTERNATIONAL
15617,38,1024,10480.43,Amazon,ATM WITHDRAWAL,Russia,Tablet,2026-05-11T19:56:58.000Z,INTERNATIONAL
15622,59,1036,54204.35,Netflix,UPI,Singapore,Laptop,2026-05-16T16:24:50.000Z,INTERNATIONAL
15637,73,1108,81220.82,Petrol Pump,NET BANKING,Russia,Laptop,2026-04-29T07:04:15.000Z,INTERNATIONAL
15649,89,1001,10542.45,Zomato,UPI,Uk,Laptop,2026-04-30T18:03:36.000Z,INTERNATIONAL
15660,29,1150,71165.65,Nike,CARD,Singapore,Tablet,2026-05-02T00:35:56.000Z,INTERNATIONAL
15663,82,1002,49844.58,Uber,UPI,Russia,ATM,2026-04-23T08:14:12.000Z,INTERNATIONAL
15684,98,1018,76477.77,Amazon,CARD,Usa,Laptop,2026-05-15T14:51:01.000Z,INTERNATIONAL
15706,71,1075,94941.16,Netflix,CARD,Germany,Tablet,2026-04-20T12:01:01.000Z,INTERNATIONAL
15716,57,1051,58399.03,Amazon,NET BANKING,Russia,Laptop,2026-05-10T17:07:49.000Z,INTERNATIONAL
15718,41,1154,79622.36,Nike,CARD,India,ATM,2026-04-20T21:21:36.000Z,NORMAL
15720,22,1087,82351.82,Swiggy,CARD,India,Tablet,2026-05-05T03:31:44.000Z,NORMAL
15722,86,1055,43908.36,Zomato,ATM WITHDRAWAL,Uk,ATM,2026-05-03T14:50:30.000Z,INTERNATIONAL
15730,16,1154,68596.71,Nike,CARD,Uk,ATM,2026-05-16T02:16:53.000Z,INTERNATIONAL
15741,25,1046,65558.43,Nike,UPI,Russia,ATM,2026-05-05T19:10:47.000Z,INTERNATIONAL
15747,6,1193,75414.98,Zomato,NET BANKING,Russia,Laptop,2026-04-28T04:29:50.000Z,INTERNATIONAL
15749,64,1009,1187.77,Apple Store,CARD,Usa,ATM,2026-05-02T16:22:02.000Z,INTERNATIONAL
15769,32,1043,6251.52,Walmart,NET BANKING,Usa,Tablet,2026-05-06T10:39:09.000Z,INTERNATIONAL
15770,25,1199,7327.03,Apple Store,NET BANKING,Singapore,Mobile,2026-05-10T22:13:58.000Z,INTERNATIONAL
15775,79,1090,33229.12,Flipkart,NET BANKING,Usa,Laptop,2026-04-23T02:17:31.000Z,INTERNATIONAL
15792,72,1135,42645.29,Apple Store,UPI,Singapore,ATM,2026-04-24T22:21:05.000Z,INTERNATIONAL
15826,25,1015,63380.5,Zomato,UPI,Usa,Laptop,2026-04-26T15:12:45.000Z,INTERNATIONAL
15829,7,1176,38826.56,Zomato,NET BANKING,Russia,Laptop,2026-04-27T23:04:54.000Z,INTERNATIONAL
15879,94,1121,64293.47,Flipkart,UPI,Russia,Mobile,2026-04-28T13:20:56.000Z,INTERNATIONAL
15935,34,1054,81133.88,Swiggy,ATM WITHDRAWAL,India,ATM,2026-05-03T22:30:49.000Z,NORMAL
15936,85,1101,50321.82,Netflix,CARD,Usa,Laptop,2026-05-03T18:04:04.000Z,INTERNATIONAL
15940,19,1026,4497.98,Netflix,ATM WITHDRAWAL,Russia,Tablet,2026-05-12T01:54:55.000Z,INTERNATIONAL
15941,94,1169,13873.24,Swiggy,NET BANKING,India,Mobile,2026-05-04T22:30:26.000Z,NORMAL
15951,48,1181,33732.22,Walmart,ATM WITHDRAWAL,Usa,Tablet,2026-04-26T09:08:59.000Z,INTERNATIONAL
15968,73,1179,32312.04,Netflix,CARD,Usa,Mobile,2026-05-11T09:48:56.000Z,INTERNATIONAL
15970,100,1083,40845.52,Apple Store,CARD,Russia,Tablet,2026-04-20T00:34:57.000Z,INTERNATIONAL
15978,61,1171,5373.24,Flipkart,UPI,Uk,Mobile,2026-05-17T02:16:42.000Z,INTERNATIONAL
15981,36,1041,71316.62,Apple Store,ATM WITHDRAWAL,Germany,Laptop,2026-05-15T14:10:01.000Z,INTERNATIONAL
15983,100,1019,56523.72,Petrol Pump,NET BANKING,Uk,ATM,2026-04-18T23:44:04.000Z,INTERNATIONAL
15986,26,1095,2944.79,Walmart,NET BANKING,Singapore,ATM,2026-04-25T11:37:48.000Z,INTERNATIONAL
16023,48,1049,9130.11,Amazon,CARD,Germany,Tablet,2026-05-11T19:57:12.000Z,INTERNATIONAL
16034,4,1094,92307.45,Walmart,UPI,Russia,Mobile,2026-04-25T14:02:40.000Z,INTERNATIONAL
16044,61,1144,26694.75,Walmart,NET BANKING,Germany,Laptop,2026-05-03T12:53:48.000Z,INTERNATIONAL
16056,81,1013,91186.05,Nike,UPI,Uk,Tablet,2026-05-06T04:30:50.000Z,INTERNATIONAL
16071,61,1145,88588.35,Netflix,CARD,India,Tablet,2026-04-28T10:33:08.000Z,NORMAL
16077,82,1144,83200.46,Netflix,NET BANKING,Germany,Laptop,2026-05-14T00:32:40.000Z,INTERNATIONAL
16110,21,1199,10387.82,Swiggy,ATM WITHDRAWAL,Singapore,Mobile,2026-04-20T08:40:41.000Z,INTERNATIONAL
16120,82,1189,92594.32,Walmart,ATM WITHDRAWAL,Uk,ATM,2026-05-13T14:42:03.000Z,INTERNATIONAL
16126,97,1001,33139.57,Uber,ATM WITHDRAWAL,Usa,Tablet,2026-04-27T17:37:06.000Z,INTERNATIONAL
16132,70,1200,16845.05,Nike,CARD,Russia,Mobile,2026-05-05T11:28:18.000Z,INTERNATIONAL
16157,34,1009,7740.35,Walmart,NET BANKING,Usa,ATM,2026-04-28T02:50:16.000Z,INTERNATIONAL
16168,82,1137,40517.11,Swiggy,NET BANKING,Usa,ATM,2026-05-12T14:32:52.000Z,INTERNATIONAL
16228,15,1161,54192.15,Swiggy,ATM WITHDRAWAL,India,Laptop,2026-05-14T23:23:43.000Z,NORMAL
16232,98,1088,52595.01,Zomato,UPI,Usa,ATM,2026-05-02T05:44:15.000Z,INTERNATIONAL
16288,25,1026,95834.5,Apple Store,ATM WITHDRAWAL,Singapore,Mobile,2026-04-27T23:47:21.000Z,INTERNATIONAL
16299,62,1163,15391.66,Nike,NET BANKING,Usa,Tablet,2026-05-16T10:46:50.000Z,INTERNATIONAL
16302,82,1021,9200.01,Apple Store,NET BANKING,Singapore,Mobile,2026-05-01T21:21:27.000Z,INTERNATIONAL
16309,1,1160,28734.74,Apple Store,NET BANKING,Russia,Mobile,2026-04-20T10:43:48.000Z,INTERNATIONAL
16328,68,1096,77590.14,Uber,ATM WITHDRAWAL,Uk,Tablet,2026-04-18T14:05:31.000Z,INTERNATIONAL
16341,37,1056,75621.83,Flipkart,ATM WITHDRAWAL,India,Mobile,2026-04-27T00:28:16.000Z,NORMAL
16423,26,1004,64236.06,Netflix,UPI,India,Tablet,2026-05-12T09:36:15.000Z,NORMAL
16427,4,1160,54409.23,Netflix,NET BANKING,Usa,ATM,2026-05-09T16:46:26.000Z,INTERNATIONAL
16431,92,1048,66575.19,Swiggy,CARD,Uk,Laptop,2026-04-29T20:01:36.000Z,INTERNATIONAL
16441,97,1185,96173.45,Uber,CARD,Uk,Mobile,2026-04-29T18:20:47.000Z,INTERNATIONAL
16449,86,1089,39580.51,Nike,UPI,Uk,Mobile,2026-05-14T20:42:34.000Z,INTERNATIONAL
16460,74,1189,37224.21,Nike,NET BANKING,Germany,Mobile,2026-05-06T13:15:07.000Z,INTERNATIONAL
16471,31,1083,33333.54,Zomato,CARD,Russia,Mobile,2026-04-28T01:36:35.000Z,INTERNATIONAL
16484,80,1193,92573.4,Netflix,UPI,Usa,ATM,2026-05-17T15:39:18.000Z,INTERNATIONAL
16486,25,1073,626.35,Flipkart,ATM WITHDRAWAL,Uk,ATM,2026-05-16T08:16:43.000Z,INTERNATIONAL
16520,24,1121,35203.6,Zomato,CARD,Germany,Mobile,2026-05-11T12:32:55.000Z,INTERNATIONAL
16523,22,1043,37773.9,Netflix,NET BANKING,India,Mobile,2026-05-08T08:26:49.000Z,NORMAL
16553,47,1001,8928.87,Flipkart,UPI,Germany,ATM,2026-05-17T01:35:10.000Z,INTERNATIONAL
16569,51,1124,56873.04,Swiggy,ATM WITHDRAWAL,Singapore,Laptop,2026-04-26T13:24:07.000Z,INTERNATIONAL
16575,58,1009,37630.62,Zomato,CARD,Singapore,Mobile,2026-05-18T09:18:09.000Z,INTERNATIONAL
16577,25,1027,23688.84,Uber,UPI,India,Tablet,2026-04-28T07:46:32.000Z,NORMAL
16582,67,1086,22681.57,Swiggy,ATM WITHDRAWAL,Uk,ATM,2026-05-16T10:59:45.000Z,INTERNATIONAL
16591,47,1152,87720.16,Uber,NET BANKING,India,Tablet,2026-05-13T04:07:32.000Z,NORMAL
16601,18,1137,54736.24,Swiggy,ATM WITHDRAWAL,Uk,ATM,2026-05-15T08:50:38.000Z,INTERNATIONAL
16683,35,1149,84762.47,Nike,CARD,Usa,Tablet,2026-05-09T11:26:06.000Z,INTERNATIONAL
16742,93,1009,49505.9,Flipkart,ATM WITHDRAWAL,Russia,Mobile,2026-05-04T07:52:14.000Z,INTERNATIONAL
16747,94,1008,20043.04,Petrol Pump,NET BANKING,Singapore,ATM,2026-05-02T01:49:01.000Z,INTERNATIONAL
16755,27,1036,94109.67,Swiggy,NET BANKING,India,ATM,2026-05-05T19:11:56.000Z,NORMAL
16787,83,1133,82995.23,Nike,NET BANKING,India,Laptop,2026-05-04T07:52:57.000Z,NORMAL
16802,14,1140,53433.21,Walmart,CARD,Germany,ATM,2026-05-09T21:53:46.000Z,INTERNATIONAL
16811,10,1129,17418.76,Flipkart,CARD,Russia,ATM,2026-05-03T19:54:55.000Z,INTERNATIONAL
16823,16,1060,11528.45,Apple Store,NET BANKING,Uk,Laptop,2026-05-16T23:32:23.000Z,INTERNATIONAL
16837,8,1069,65584.65,Netflix,ATM WITHDRAWAL,Russia,Tablet,2026-05-18T03:24:18.000Z,INTERNATIONAL
16864,9,1190,58098.07,Nike,NET BANKING,Uk,Mobile,2026-04-27T22:50:01.000Z,INTERNATIONAL
16939,51,1088,21504.16,Amazon,UPI,Singapore,Tablet,2026-04-27T21:34:44.000Z,INTERNATIONAL
16941,31,1076,31757.21,Flipkart,UPI,Russia,ATM,2026-05-02T12:25:05.000Z,INTERNATIONAL
16942,59,1179,27073.7,Zomato,CARD,Germany,Laptop,2026-04-28T02:47:20.000Z,INTERNATIONAL
16955,66,1027,65198.83,Amazon,ATM WITHDRAWAL,Germany,Mobile,2026-05-08T12:10:45.000Z,INTERNATIONAL
16966,72,1152,82815.98,Amazon,NET BANKING,Russia,Tablet,2026-05-06T15:15:38.000Z,INTERNATIONAL
16974,30,1032,5529.91,Nike,ATM WITHDRAWAL,India,Mobile,2026-05-05T03:44:07.000Z,NORMAL
16976,75,1136,3447.82,Zomato,ATM WITHDRAWAL,Singapore,Tablet,2026-05-09T01:18:27.000Z,INTERNATIONAL
16983,42,1132,68426.57,Uber,CARD,Singapore,Tablet,2026-05-16T18:45:18.000Z,INTERNATIONAL
17020,1,1103,83239.07,Swiggy,NET BANKING,Uk,Laptop,2026-05-14T00:46:41.000Z,INTERNATIONAL
17039,1,1049,74433.93,Netflix,UPI,Singapore,Laptop,2026-05-08T01:23:27.000Z,INTERNATIONAL
17040,81,1103,11698.71,Uber,CARD,Uk,ATM,2026-04-28T09:35:11.000Z,INTERNATIONAL
17052,69,1134,62775.05,Swiggy,CARD,Singapore,Laptop,2026-04-25T05:29:13.000Z,INTERNATIONAL
